"ID","num_logins","days_no_activities","act_per_day","num_online_meetings","due_1A","due_1B","due_2_1A","due_2_1B","due_2_2A","due_2_2B","due_3A","due_3B","due_4A","due_4B","due_5A","due_5B","due_6A","due_6B","due_7A","due_7B","avg_due","Time Test 1A","Time Test 1B","Time Test 2 Part 1A","Time Test 2 Part 1B","Time Test 2 Part 2A","Time Test 2 Part 2B","Time Test 3A","Time Test 3B","Time Test 4A","Time Test 4B","Time Test 5A","Time Test 5B","Time Test 6A","Time Test 6B","Time Test 7A","Time Test 7B","avg_time_test"
"12","83","30","9.155843734741211","2","4","2","4","-31","4","3","4","2","3","-3","3","1","4","-999","3","-999","0.21428571428571427","28.05","18.25","22.65","0","21.383333333333333","11.883333333333333","33.483333333333334","23.983333333333334","27.916666666666668","0","18.033333333333335","19.85","18.15","0","21.366666666666667","0","22.083333333333332"
"13","103","37","8.389610290527344","7","2","-999","0","0","0","0","0","-999","0","-999","0","-999","0","0","0","0","0.16666666666666666","23.166666666666668","0","20.766666666666666","18.95","25.45","16.933333333333334","28.666666666666668","0","34.25","0","23.35","0","11.783333333333333","6.966666666666667","20.733333333333334","18.133333333333333","20.7625"
"14","76","40","6.532467365264893","5","2","-999","2","-999","1","-999","1","-999","0","0","1","-999","2","2","4","4","1.7272727272727273","35.083333333333336","0","1396.65","0","26.95","0","42.266666666666666","0","27.0","30.583333333333332","19.55","0","12.883333333333333","10.583333333333334","65.6","1414.3166666666666","280.13333333333327"
"15","64","47","7.532467365264893","1","4","4","4","-6","1","2","3","-999","3","-999","2","2","3","3","2","2","2.0714285714285716","20.916666666666668","9.25","23.533333333333335","0","0","14.733333333333333","16.666666666666668","0","19.9","0","14.0","25.4","13.2","4.833333333333333","14.8","15.916666666666666","16.095833333333335"
"16","118","23","15.545454978942871","3","3","3","2","2","2","2","2","2","2","2","0","0","2","-13","0","0","0.6875","19.066666666666666","22.183333333333334","22.916666666666668","15.7","18.766666666666666","9.416666666666666","22.15","23.833333333333332","35.06666666666667","27.783333333333335","14.05","21.016666666666666","12.55","0","39.36666666666667","25.533333333333335","21.960000000000004"
"17","83","39","6.467532634735107","1","4","4","4","2","2","2","4","1","2","-999","1","1","3","3","0","-999","2.357142857142857","17.233333333333334","543.55","18.4","11.183333333333334","10.0","5.566666666666666","24.083333333333332","20.316666666666666","26.5","0","92.63333333333334","18.266666666666666","5.9","3.6","11.333333333333334","0","57.75476190476191"
"18","57","43","6.675324440002441","0","2","1","0","-999","0","0","0","-999","0","0","0","-999","1","1","1","0","0.46153846153846156","101.28333333333333","16.916666666666668","40.78333333333333","0","23.25","19.1","845.0833333333334","0","24.116666666666667","36.03333333333333","30.383333333333333","0","17.883333333333333","13.183333333333334","29.116666666666667","57.9","96.54102564102566"
"19","122","21","11.662337303161621","10","2","-999","1","-52","2","-999","2","-999","2","-999","1","-999","1","-999","2","-999","-4.333333333333333","33.93333333333333","0","26.216666666666665","0","27.05","0","34.8","0","55.9","0","24.25","0","24.433333333333334","0","28.133333333333333","0","31.83958333333333"
"20","70","37","8.064934730529785","6","1","0","1","-999","1","-999","1","-999","0","0","1","-999","1","-999","1","-999","0.7","52.35","14.333333333333334","29.116666666666667","0","19.433333333333334","0","40.03333333333333","0","43.15","12.7","21.616666666666667","0","11.333333333333334","0","1411.2","0","165.52666666666667"
"21","72","44","9.701298713684082","0","1","0","0","0","0","0","0","0","0","-999","0","0","0","0","1","0","0.13333333333333333","20.633333333333333","25.383333333333333","29.516666666666666","36.63333333333333","36.81666666666667","18.9","26.733333333333334","1415.6","71.51666666666667","0","24.716666666666665","1416.3833333333334","9.183333333333334","13.183333333333334","22.566666666666666","39.4","213.81111111111113"
"22","94","32","8.038961410522461","5","4","4","4","4","1","1","1","1","2","2","1","1","1","-999","0","0","1.8","16.666666666666668","33.166666666666664","26.6","17.9","16.116666666666667","7.383333333333334","15.866666666666667","23.633333333333333","19.816666666666666","26.133333333333333","9.483333333333333","14.35","6.1","0","18.85","13.1","17.677777777777774"
"23","98","24","9.584415435791016","7","2","2","3","1","2","2","1","1","2","1","1","1","2","1","1","1","1.5","25.316666666666666","10.016666666666667","23.916666666666668","27.4","14.883333333333333","1428.2166666666667","26.15","38.95","1410.15","37.766666666666666","21.25","28.7","1433.4333333333334","6.783333333333333","40.46666666666667","35.28333333333333","288.04270833333334"
"24","62","42","11.402597427368164","13","1","0","0","0","0","0","1","1","0","-999","1","-999","2","2","4","-999","0.9230769230769231","18.9","13.816666666666666","29.9","29.216666666666665","24.616666666666667","0","28.183333333333334","56.36666666666667","19.75","0","18.85","0","10.05","7.866666666666666","23.716666666666665","0","23.436111111111106"
"25","133","23","15.935065269470215","4","4","4","4","0","4","-41","3","2","3","-20","1","-14","2","-7","4","0","-3.1875","17.983333333333334","128.68333333333334","38.88333333333333","23.383333333333333","26.633333333333333","14.633333333333333","47.15","51.06666666666667","41.11666666666667","119.36666666666666","28.716666666666665","29.583333333333332","16.516666666666666","8.45","38.45","23.883333333333333","40.90625000000001"
"26","84","44","9.051947593688965","1","-7","-7","-8","-8","-7","-7","-18","-18","-18","-18","-12","-12","-6","-6","0","0","-9.5","0","1412.45","0","75.51666666666667","0","18.666666666666668","0","35.7","0","42.7","0","51.31666666666667","0","26.533333333333335","61.63333333333333","47.5","196.89074074074077"
"27","129","23","11.155843734741211","5","4","-2","3","3","4","-999","4","-999","4","-999","3","-999","4","-999","4","-999","3.1","68.9","0","120.4","76.95","90.68333333333334","0","73.58333333333333","0","72.96666666666667","0","84.76666666666667","0","64.38333333333334","0","88.88333333333334","0","82.39074074074074"
"28","50","47","4.688311576843262","0","1","0","0","0","0","0","1","0","1","0","0","0","0","-1","0","0","0.125","28.2","27.133333333333333","57.21666666666667","63.38333333333333","43.516666666666666","19.6","53.95","61.71666666666667","38.75","68.53333333333333","51.9","55.666666666666664","48.3","30.366666666666667","72.0","59.0","48.70208333333333"
"29","141","15","11.285714149475098","0","3","1","3","1","3","1","3","2","3","1","2","1","2","1","3","1","1.9375","25.55","34.53333333333333","44.68333333333333","51.016666666666666","35.766666666666666","28.616666666666667","54.9","0","72.73333333333333","66.01666666666667","44.666666666666664","70.91666666666667","26.216666666666665","16.1","55.61666666666667","34.18333333333333","44.10111111111111"
"30","123","26","10.233766555786133","4","3","3","3","3","3","-38","3","3","2","-17","1","1","3","3","3","3","-1.125","34.2","26.233333333333334","50.56666666666667","45.86666666666667","28.216666666666665","0","52.8","62.333333333333336","70.1","0","22.966666666666665","41.516666666666666","14.866666666666667","16.116666666666667","26.583333333333332","0","37.87435897435897"
"31","77","34","9.688311576843262","9","4","4","4","1","4","-999","1","1","1","-999","1","0","3","3","1","1","2.0714285714285716","15.583333333333334","94.65","18.233333333333334","17.983333333333334","9.866666666666667","0","27.066666666666666","20.716666666666665","16.05","0","14.0","19.366666666666667","7.85","4.666666666666667","17.016666666666666","15.483333333333333","21.323809523809526"
"32","113","12","10.97402572631836","3","3","0","3","1","2","-999","3","2","2","-25","1","-999","1","-999","4","3","0","21.85","13.9","23.0","22.416666666666668","22.95","0","34.6","43.166666666666664","33.2","0","24.35","0","17.016666666666666","0","30.95","24.316666666666666","25.976388888888888"
"33","74","38","8.129870414733887","0","2","-999","2","-3","4","2","2","-999","4","4","3","3","3","1","1","-999","2.1538461538461537","27.966666666666665","0","28.7","0","11.616666666666667","0","25.933333333333334","0","33.93333333333333","0","21.116666666666667","25.15","11.866666666666667","0","18.383333333333333","0","22.740740740740744"
"34","171","22","15.350648880004883","5","2","1","2","1","2","0","1","0","2","0","1","1","1","0","1","0","0.9375","40.6","16.95","39.766666666666666","33.55","23.083333333333332","20.05","36.1","34.96666666666667","48.43333333333333","32.983333333333334","21.783333333333335","51.28333333333333","12.833333333333334","10.95","24.35","28.966666666666665","29.790625000000002"
"35","68","42","5.389610290527344","3","2","-999","2","-999","3","-999","2","-999","1","-999","1","-999","4","-999","-4","-999","1.375","18.616666666666667","0","29.216666666666665","0","18.016666666666666","0","25.3","0","25.066666666666666","0","30.416666666666668","0","10.733333333333333","0","0","0","22.480952380952377"
"36","72","38","6.935064792633057","1","1","-999","1","-999","1","0","0","-999","1","-999","1","-999","0","0","0","-999","0.5","14.45","0","20.9","0","15.266666666666667","17.116666666666667","19.9","0","24.283333333333335","0","1426.3333333333333","0","9.133333333333333","5.95","24.2","0","157.75333333333336"
"37","66","38","6.974026203155518","13","2","1","0","0","0","0","-999","-25","-999","-15","-999","-13","-999","-7","0","0","-4.75","29.416666666666668","0","47.06666666666667","25.083333333333332","28.7","1.3833333333333333","0","1409.85","0","39.03333333333333","0","42.61666666666667","0","16.466666666666665","23.85","23.866666666666667","153.39393939393938"
"38","113","42","9.558441162109375","4","0","0","-1","-1","-999","-1","0","0","0","-999","0","0","0","0","0","0","-0.21428571428571427","13.6","19.333333333333332","0","98.0","0","28.433333333333334","29.833333333333332","23.916666666666668","30.166666666666668","0","12.0","25.716666666666665","12.566666666666666","8.366666666666667","21.416666666666668","21.033333333333335","26.491025641025644"
"39","123","30","8.50649356842041","3","2","0","2","1","1","1","0","0","0","0","1","1","2","2","2","2","1.0625","19.8","16.616666666666667","31.216666666666665","27.966666666666665","22.8","13.566666666666666","32.31666666666667","41.266666666666666","25.183333333333334","40.81666666666667","18.933333333333334","29.916666666666668","13.483333333333333","9.816666666666666","22.816666666666666","25.433333333333334","24.496875000000003"
"40","65","38","5.584415435791016","0","4","2","3","1","2","-999","3","0","2","-999","1","1","3","-999","3","-999","2.0833333333333335","14.5","10.95","22.616666666666667","19.65","13.65","0","17.3","19.966666666666665","17.916666666666668","0","17.4","21.816666666666666","6.166666666666667","0","15.65","0","16.46527777777778"
"41","154","23","14.051947593688965","5","4","-999","4","4","4","2","4","1","4","-20","2","-14","4","4","3","3","0.6","22.033333333333335","0","32.95","26.283333333333335","23.95","14.083333333333334","18.8","20.666666666666668","17.966666666666665","0","14.0","0","6.033333333333333","5.533333333333333","18.166666666666668","23.133333333333333","18.738461538461536"
"42","46","44","6.649350643157959","13","2","2","0","-999","1","-999","1","1","1","1","1","1","1","1","1","0","1.0","38.36666666666667","451.46666666666664","63.333333333333336","0","54.21666666666667","0","84.6","41.35","95.7","63.03333333333333","455.05","40.88333333333333","39.45","20.1","78.41666666666667","113.98333333333333","117.13928571428573"
"43","50","48","6.961039066314697","1","0","0","0","0","2","-41","0","-999","0","-999","1","-999","1","-7","0","0","-3.3846153846153846","14.833333333333334","14.383333333333333","24.316666666666666","20.383333333333333","13.5","17.9","29.583333333333332","0","16.5","0","19.1","0","11.483333333333333","10.766666666666667","15.066666666666666","17.683333333333334","17.346153846153847"
"44","86","37","9.0","3","3","-4","2","-999","3","-999","1","1","1","-999","1","-999","2","-999","2","-999","1.2","22.5","0","31.183333333333334","0","50.13333333333333","0","19.766666666666666","16.916666666666668","19.3","0","14.233333333333333","0","7.283333333333333","0","19.583333333333332","0","22.322222222222223"
"45","145","23","14.50649356842041","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0625","115.38333333333334","20.05","64.03333333333333","64.53333333333333","47.96666666666667","54.0","90.9","77.96666666666667","96.28333333333333","104.35","101.91666666666667","66.3","65.65","36.43333333333333","88.16666666666667","65.15","72.44270833333333"
"46","147","19","11.688311576843262","4","1","0","1","0","1","0","1","-14","2","-999","2","0","2","-999","2","-999","-0.15384615384615385","33.61666666666667","31.1","48.0","40.416666666666664","41.35","39.666666666666664","73.23333333333333","0","77.08333333333333","0","27.4","56.13333333333333","32.266666666666666","0","44.21666666666667","0","45.3736111111111"
"47","133","22","16.85714340209961","7","1","1","1","0","1","0","1","0","1","1","0","1","0","0","4","4","1.0","23.2","13.966666666666667","35.55","60.666666666666664","31.9","23.283333333333335","46.43333333333333","43.18333333333333","73.88333333333334","33.0","28.316666666666666","38.86666666666667","13.3","8.85","31.283333333333335","39.233333333333334","34.05729166666667"
"48","88","27","8.753246307373047","3","3","-999","3","3","3","-999","4","-999","3","3","2","-999","3","-999","3","3","3.0","13.283333333333333","0","22.233333333333334","21.383333333333333","15.666666666666666","0","18.733333333333334","0","15.633333333333333","21.283333333333335","10.883333333333333","0","5.966666666666667","0","14.683333333333334","16.566666666666666","16.028787878787877"
"49","92","28","9.077921867370605","3","3","3","3","1","2","2","1","0","0","0","0","0","2","2","2","2","1.4375","46.916666666666664","31.866666666666667","72.3","38.016666666666666","79.55","38.75","1352.1166666666666","68.98333333333333","88.76666666666667","31.066666666666666","69.73333333333333","48.25","20.716666666666665","12.466666666666667","49.21666666666667","63.45","132.01041666666663"
"50","94","28","7.8311686515808105","9","0","0","0","-1","0","0","0","0","0","-1","0","0","0","0","0","-1","-0.1875","43.85","28.033333333333335","37.81666666666667","0","33.1","1418.8333333333333","48.46666666666667","1411.6666666666667","1390.9333333333334","59.56666666666667","33.416666666666664","44.166666666666664","29.966666666666665","10.883333333333333","1414.8","0","428.9642857142857"
"51","118","22","8.753246307373047","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.0625","16.533333333333335","14.933333333333334","19.733333333333334","18.566666666666666","10.266666666666667","11.566666666666666","27.1","20.95","17.633333333333333","1416.7833333333333","13.75","20.65","8.083333333333334","6.866666666666666","18.783333333333335","19.483333333333334","103.85520833333332"
"52","68","45","7.324675559997559","1","3","2","3","1","2","2","2","-39","1","0","0","0","1","-13","1","-6","-2.5","36.7","23.883333333333333","41.75","45.88333333333333","38.9","0","72.16666666666667","0","60.31666666666667","60.083333333333336","90.93333333333334","60.06666666666667","30.6","0","67.26666666666667","0","52.37916666666667"
"53","136","12","11.97402572631836","4","1","0","2","1","3","0","0","0","2","-999","1","1","2","1","1","-999","1.0714285714285714","30.733333333333334","25.3","27.033333333333335","30.433333333333334","32.46666666666667","21.05","33.93333333333333","26.9","26.2","0","23.4","29.45","1425.9166666666667","11.1","32.333333333333336","0","126.87499999999999"
"54","148","20","9.883116722106934","1","0","0","1","0","0","-999","1","-999","0","-999","0","-999","0","-999","0","-999","0.2","26.583333333333332","16.516666666666666","1329.2333333333333","26.516666666666666","32.11666666666667","0","1377.7333333333333","0","37.016666666666666","0","50.8","0","29.05","0","58.78333333333333","0","298.43500000000006"
"55","173","10","14.675324440002441","16","1","1","2","1","1","1","2","1","1","-999","1","-999","1","1","1","-999","1.1538461538461537","47.35","63.5","1390.9","66.28333333333333","33.483333333333334","21.166666666666668","1390.95","60.81666666666667","63.11666666666667","0","73.5","0","54.61666666666667","54.2","67.01666666666667","0","260.53076923076924"
"56","93","28","7.5194807052612305","0","1","-4","1","-999","1","1","1","-999","1","-999","1","-999","1","-999","1","-999","0.5","19.6","0","29.95","0","18.566666666666666","14.0","34.46666666666667","0","31.866666666666667","0","20.416666666666668","0","10.766666666666667","0","23.666666666666668","0","22.58888888888889"
"57","103","25","10.181818008422852","16","2","1","1","0","4","1","3","2","2","-5","1","1","1","-999","2","-999","1.1428571428571428","60.1","53.2","88.03333333333333","76.01666666666667","165.43333333333334","33.266666666666666","89.65","60.68333333333333","67.18333333333334","0","58.166666666666664","57.6","13.883333333333333","0","46.96666666666667","0","66.93717948717948"
"58","122","24","12.298701286315918","6","3","-999","2","-999","2","-999","3","-999","1","-999","0","-999","2","-999","2","-999","1.875","42.333333333333336","0","37.61666666666667","0","28.25","0","1390.1833333333334","0","35.28333333333333","0","28.066666666666666","0","13.716666666666667","0","36.11666666666667","0","201.44583333333333"
"59","91","28","8.415584564208984","4","2","2","0","0","1","-999","1","0","0","0","0","0","0","-999","0","-999","0.46153846153846156","20.0","13.816666666666666","28.75","32.06666666666667","15.85","0","26.716666666666665","26.216666666666665","58.3","45.083333333333336","23.566666666666666","31.533333333333335","24.233333333333334","0","25.25","0","28.567948717948717"
"60","81","23","7.961039066314697","10","2","0","0","-999","0","-999","0","0","0","0","0","0","0","-999","2","-999","0.3333333333333333","29.4","17.983333333333334","41.18333333333333","0","33.06666666666667","0","49.5","29.216666666666665","56.233333333333334","49.31666666666667","29.783333333333335","32.88333333333333","19.083333333333332","0","28.383333333333333","0","34.669444444444444"
"61","196","10","15.48051929473877","8","3","-999","4","2","2","2","2","2","2","2","2","1","3","2","1","1","2.066666666666667","24.016666666666666","0","442.95","0","14.95","15.583333333333334","24.116666666666667","28.133333333333333","44.11666666666667","38.516666666666666","27.383333333333333","1414.4666666666667","20.083333333333332","18.033333333333335","35.88333333333333","31.266666666666666","155.67857142857142"
"62","97","28","10.50649356842041","0","1","0","1","0","1","0","2","2","1","0","1","0","1","0","1","0","0.6875","29.25","18.1","50.5","30.65","44.21666666666667","23.383333333333333","58.95","53.71666666666667","64.56666666666666","45.0","53.68333333333333","43.61666666666667","21.2","14.733333333333333","62.1","25.033333333333335","39.91875"
"63","96","39","7.4285712242126465","3","2","2","1","1","0","-999","0","0","0","0","0","0","2","2","2","2","0.9333333333333333","18.033333333333335","18.4","32.18333333333333","23.733333333333334","17.316666666666666","0","31.666666666666668","23.233333333333334","31.45","28.616666666666667","14.566666666666666","18.483333333333334","9.266666666666667","9.266666666666667","21.733333333333334","31.75","21.98"
"64","180","12","13.948052406311035","7","3","-21","2","-14","3","-999","2","1","3","-999","1","-999","1","-999","1","-999","-1.6363636363636365","82.95","0","94.71666666666667","0","93.91666666666667","0","97.96666666666667","106.41666666666667","85.65","0","49.18333333333333","0","32.46666666666667","0","98.9","0","82.46296296296298"
"65","114","21","12.285714149475098","4","2","1","1","-7","2","-999","0","0","0","-999","0","0","0","0","0","-999","-0.07692307692307693","26.95","20.35","34.81666666666667","34.31666666666667","26.916666666666668","0","26.05","22.466666666666665","25.916666666666668","0","13.966666666666667","1429.8166666666666","10.266666666666667","12.65","25.133333333333333","0","131.50897435897437"
"66","88","37","9.103896141052246","6","-5","-5","-2","-2","-999","-1","-999","-4","-999","-2","0","0","0","0","0","0","-1.6153846153846154","0","53.2","0","41.333333333333336","0","29.133333333333333","0","45.93333333333333","0","66.81666666666666","20.55","81.18333333333334","21.783333333333335","9.833333333333334","32.1","31.666666666666668","39.412121212121214"
"67","82","40","6.207792282104492","12","4","-999","3","-999","4","-999","3","-999","3","-999","3","-999","3","-999","2","-999","3.125","40.6","0","49.766666666666666","0","44.68333333333333","0","54.8","0","46.333333333333336","0","23.716666666666665","0","13.083333333333334","0","27.133333333333333","0","37.514583333333334"
"68","87","33","6.4285712242126465","6","2","2","4","4","1","1","3","3","2","2","1","1","2","2","3","3","2.25","17.833333333333332","17.433333333333334","30.283333333333335","20.05","10.933333333333334","34.6","21.35","1418.7","16.916666666666668","19.266666666666666","22.1","18.783333333333335","8.883333333333333","4.883333333333334","20.533333333333335","13.25","105.98750000000001"
"69","138","16","11.610389709472656","5","4","4","4","1","4","-999","4","-999","4","4","3","3","4","4","2","2","3.357142857142857","12.033333333333333","8.483333333333333","18.266666666666666","1423.0166666666667","10.583333333333334","0","16.616666666666667","0","16.45","16.2","10.9","14.983333333333333","5.716666666666667","4.35","16.4","15.866666666666667","113.56190476190476"
"70","89","22","6.714285850524902","0","2","-999","2","-4","3","-999","2","1","2","-999","1","-999","3","-999","3","-999","1.5","16.366666666666667","0","20.8","0","14.0","0","30.333333333333332","21.95","18.8","0","13.416666666666666","0","6.566666666666666","0","14.283333333333333","0","17.39074074074074"
"71","186","11","13.53246784210205","0","1","1","1","1","2","2","2","2","1","1","1","0","1","1","1","-999","1.2","29.5","19.216666666666665","33.8","29.35","14.9","9.933333333333334","42.96666666666667","27.066666666666666","25.283333333333335","31.9","20.216666666666665","37.45","7.366666666666666","5.6","26.8","0","24.09"
"72","91","24","9.49350643157959","0","1","-999","1","-999","1","-999","1","-999","1","-999","1","-999","1","-999","1","-999","1.0","25.533333333333335","0","32.3","0","23.033333333333335","0","34.65","0","34.56666666666667","0","23.35","0","26.65","0","26.9","0","28.372916666666665"
"73","119","19","10.116883277893066","5","0","0","0","-999","-999","-6","-19","-19","-999","-13","-13","-13","-999","-7","0","-999","-8.181818181818182","20.933333333333334","12.933333333333334","31.266666666666666","0","0","51.95","0","47.06666666666667","0","1375.5","0","61.25","0","14.733333333333333","21.616666666666667","0","181.91666666666666"
"74","70","36","6.766233921051025","7","1","1","1","0","1","0","0","0","1","0","0","0","0","-999","0","-999","0.35714285714285715","36.666666666666664","20.016666666666666","27.633333333333333","26.016666666666666","16.15","79.85","23.966666666666665","21.1","34.96666666666667","28.066666666666666","21.7","25.05","9.4","0","19.55","0","27.866666666666667"
"75","118","25","10.298701286315918","1","2","2","3","3","0","-999","0","-999","2","-999","1","-999","1","-999","3","-999","1.7","45.75","25.766666666666666","58.96666666666667","22.116666666666667","32.733333333333334","0","42.28333333333333","0","43.083333333333336","0","27.016666666666666","0","18.533333333333335","0","30.783333333333335","0","34.70333333333334"
"76","91","30","7.805194854736328","12","4","4","3","3","4","4","4","4","4","4","3","3","4","4","4","4","3.75","10.866666666666667","6.8","16.866666666666667","15.033333333333333","9.133333333333333","6.85","16.783333333333335","12.866666666666667","17.716666666666665","18.0","11.333333333333334","11.783333333333333","6.85","3.9166666666666665","14.6","14.55","12.121875"
"77","106","42","5.753246784210205","3","-7","-6","-2","-2","-999","-7","-999","-7","-999","-6","-999","-999","-999","-999","-999","-999","-5.285714285714286","0","35.06666666666667","0","54.65","0","26.75","0","56.96666666666667","0","228.55","0","0","0","0","0","0","80.39666666666668"
"78","63","50","5.857142925262451","0","1","-55","0","-28","0","0","-34","-34","0","-20","0","-17","0","-7","1","-999","-12.866666666666667","27.416666666666668","0.2833333333333333","52.983333333333334","121.96666666666667","29.083333333333332","21.083333333333332","0","0.6833333333333333","39.35","0.36666666666666664","27.166666666666668","0","30.183333333333334","0.3","27.116666666666667","0","29.07564102564103"
"79","83","32","8.259739875793457","5","2","2","3","1","2","1","2","1","3","1","1","1","4","3","3","2","2.0","19.233333333333334","17.25","24.9","16.466666666666665","10.05","18.766666666666666","28.1","16.716666666666665","31.016666666666666","17.066666666666666","14.783333333333333","21.516666666666666","6.566666666666666","5.75","11.816666666666666","21.0","17.5625"
"80","148","19","12.701298713684082","4","1","1","0","0","0","0","0","0","1","0","1","-999","0","0","1","0","0.3333333333333333","26.766666666666666","53.18333333333333","70.43333333333334","52.78333333333333","32.6","20.733333333333334","51.53333333333333","47.86666666666667","52.85","36.11666666666667","38.31666666666667","0","15.0","17.95","35.8","60.38333333333333","40.82111111111111"
"81","52","48","5.116883277893066","0","3","-999","2","2","2","-999","1","-999","2","0","0","-999","2","-999","2","-999","1.6","17.166666666666668","0","17.866666666666667","0","16.116666666666667","0","21.816666666666666","0","20.366666666666667","22.233333333333334","13.383333333333333","0","7.7","0","15.133333333333333","0","16.864814814814814"
"82","90","30","8.961038589477539","3","3","3","1","1","2","1","1","0","1","0","1","0","2","1","4","4","1.5625","21.25","26.183333333333334","30.65","35.233333333333334","16.7","23.366666666666667","19.966666666666665","29.033333333333335","25.233333333333334","19.133333333333333","15.966666666666667","19.8","13.333333333333334","7.35","20.983333333333334","35.18333333333333","22.460416666666667"
"83","80","32","7.5714287757873535","1","3","1","3","3","4","4","1","1","2","2","0","0","3","3","3","2","2.1875","22.483333333333334","1426.1","33.63333333333333","23.85","26.15","1337.0833333333333","46.483333333333334","40.25","33.38333333333333","1381.2333333333333","27.6","36.0","18.7","10.183333333333334","18.65","31.2","282.0614583333333"
"84","114","22","9.857142448425293","0","1","-999","1","1","1","-999","1","1","1","1","1","1","1","-999","1","1","1.0","31.083333333333332","0","45.2","25.883333333333333","18.9","0","42.0","23.3","24.683333333333334","26.116666666666667","22.583333333333332","17.166666666666668","11.8","0","22.683333333333334","22.183333333333334","25.660256410256412"
"85","97","29","12.779220581054688","9","1","0","-4","-4","-6","-7","-6","-7","-6","-6","-999","-6","-999","-999","-999","-999","-4.636363636363637","22.233333333333334","80.05","0","160.41666666666666","0","67.53333333333333","0","165.31666666666666","0","99.73333333333333","0","153.68333333333334","0","0","0","0","106.9952380952381"
